#Postnummer	Sted	Kommunenummer	Kommunenavn	Fylkesnummer	Fylkesnavn
9062	FURUFLATEN	1938	Lyngen	19	Troms
9064	SVENSBY	1938	Lyngen	19	Troms
9068	NORD-LENANGEN	1938	Lyngen	19	Troms
9069	LYNGSEIDET	1938	Lyngen	19	Troms
9100	KVALØYSLETTA	1902	Tromsø	19	Troms
9103	SKULSFJORD	1902	Tromsø	19	Troms
9106	STRAUMSBUKTA	1902	Tromsø	19	Troms
9107	TROMVIK	1902	Tromsø	19	Troms
9110	SOMMARØY	1902	Tromsø	19	Troms
9118	BRENSHOLMEN	1902	Tromsø	19	Troms
9119	SOMMARØY	1902	Tromsø	19	Troms
9120	VENGSØY	1902	Tromsø	19	Troms
9128	TUSSØY	1902	Tromsø	19	Troms
9130	HANSNES	1936	Karlsøy	19	Troms
9131	KÅRVIK	1902	Tromsø	19	Troms
9132	STAKKVIK	1936	Karlsøy	19	Troms
9134	HANSNES	1936	Karlsøy	19	Troms
9135	VANNVÅG	1936	Karlsøy	19	Troms
9136	VANNAREID	1936	Karlsøy	19	Troms
9137	VANNVÅG	1936	Karlsøy	19	Troms
9138	KARLSØY	1936	Karlsøy	19	Troms
9140	REBBENES	1936	Karlsøy	19	Troms
9141	MJØLVIK	1902	Tromsø	19	Troms
9142	SKIBOTN	1939	Storfjord	19	Troms
9143	SKIBOTN	1939	Storfjord	19	Troms
9144	SAMUELSBERG	1940	Gáivuotna Kåfjord	19	Troms
9146	OLDERDALEN	1940	Gáivuotna Kåfjord	19	Troms
9147	BIRTAVARRE	1940	Gáivuotna Kåfjord	19	Troms
9148	OLDERDALEN	1940	Gáivuotna Kåfjord	19	Troms
9151	STORSLETT	1942	Nordreisa	19	Troms
9152	SØRKJOSEN	1942	Nordreisa	19	Troms
9153	ROTSUND	1942	Nordreisa	19	Troms
9156	STORSLETT	1942	Nordreisa	19	Troms
9159	HAVNNES	1942	Nordreisa	19	Troms
9161	BURFJORD	1943	Kvænangen	19	Troms
9162	SØRSTRAUMEN	1943	Kvænangen	19	Troms
9163	JØKELFJORD	1943	Kvænangen	19	Troms
9164	KVÆNANGSFJELLET	1943	Kvænangen	19	Troms
9169	BURFJORD	1943	Kvænangen	19	Troms
9170	LONGYEARBYEN	2111	Spitsbergen	20	Finnmark
9171	LONGYEARBYEN	2111	Spitsbergen	20	Finnmark
9173	NY-ÅLESUND	2111	Spitsbergen	20	Finnmark
9174	HOPEN	2131	Hopen	20	Finnmark
9175	SVEAGRUVA	2111	Spitsbergen	20	Finnmark
9176	BJØRNØYA	2121	Bjørnøya	20	Finnmark
9178	BARENTSBURG	2111	Spitsbergen	20	Finnmark
9180	SKJERVØY	1941	Skjervøy	19	Troms
9181	HAMNEIDET	1942	Nordreisa	19	Troms
9182	SEGLVIK	1943	Kvænangen	19	Troms
9184	REINFJORD	1943	Kvænangen	19	Troms
9185	SPILDRA	1943	Kvænangen	19	Troms
9186	ANDSNES	1943	Kvænangen	19	Troms
9187	VALANHAMN	1941	Skjervøy	19	Troms
9189	SKJERVØY	1941	Skjervøy	19	Troms
9190	AKKARVIK	1941	Skjervøy	19	Troms
9192	ARNØYHAMN	1941	Skjervøy	19	Troms
9193	NIKKEBY	1941	Skjervøy	19	Troms
9194	LAUKSLETTA	1941	Skjervøy	19	Troms
9195	ÅRVIKSAND	1941	Skjervøy	19	Troms
9197	ULØYBUKT	1941	Skjervøy	19	Troms
9251	TROMSØ	1902	Tromsø	19	Troms
9252	TROMSØ	1902	Tromsø	19	Troms
9253	TROMSØ	1902	Tromsø	19	Troms
9254	TROMSØ	1902	Tromsø	19	Troms
9255	TROMSØ	1902	Tromsø	19	Troms
9256	TROMSØ	1902	Tromsø	19	Troms
9257	TROMSØ	1902	Tromsø	19	Troms
9258	TROMSØ	1902	Tromsø	19	Troms
9259	TROMSØ	1902	Tromsø	19	Troms
9260	TROMSØ	1902	Tromsø	19	Troms
9261	TROMSØ	1902	Tromsø	19	Troms
9262	TROMSØ	1902	Tromsø	19	Troms
9263	TROMSØ	1902	Tromsø	19	Troms
9265	TROMSØ	1902	Tromsø	19	Troms
9266	TROMSØ	1902	Tromsø	19	Troms
9267	TROMSØ	1902	Tromsø	19	Troms
9268	TROMSØ	1902	Tromsø	19	Troms
9269	TROMSØ	1902	Tromsø	19	Troms
9270	TROMSØ	1902	Tromsø	19	Troms
9271	TROMSØ	1902	Tromsø	19	Troms
9272	TROMSØ	1902	Tromsø	19	Troms
9273	TROMSØ	1902	Tromsø	19	Troms
9274	TROMSØ	1902	Tromsø	19	Troms
9275	TROMSØ	1902	Tromsø	19	Troms
9276	TROMSØ	1902	Tromsø	19	Troms
9277	TROMSØ	1902	Tromsø	19	Troms
9278	TROMSØ	1902	Tromsø	19	Troms
9279	TROMSØ	1902	Tromsø	19	Troms
9280	TROMSØ	1902	Tromsø	19	Troms
9281	TROMSØ	1902	Tromsø	19	Troms
9282	TROMSØ	1902	Tromsø	19	Troms
9283	TROMSØ	1902	Tromsø	19	Troms
9284	TROMSØ	1902	Tromsø	19	Troms
9285	TROMSØ	1902	Tromsø	19	Troms
9286	TROMSØ	1902	Tromsø	19	Troms
9287	TROMSØ	1902	Tromsø	19	Troms
9288	TROMSØ	1902	Tromsø	19	Troms
9290	TROMSØ	1902	Tromsø	19	Troms
9291	TROMSØ	1902	Tromsø	19	Troms
9292	TROMSØ	1902	Tromsø	19	Troms
9293	TROMSØ	1902	Tromsø	19	Troms
9294	TROMSØ	1902	Tromsø	19	Troms
9297	TROMSØ	1902	Tromsø	19	Troms
9298	TROMSØ	1902	Tromsø	19	Troms
9299	TROMSØ	1902	Tromsø	19	Troms
9300	FINNSNES	1931	Lenvik	19	Troms
9302	ROSSFJORDSTRAUMEN	1931	Lenvik	19	Troms
9303	SILSAND	1931	Lenvik	19	Troms
9304	VANGSVIK	1927	Tranøy	19	Troms
9305	FINNSNES	1931	Lenvik	19	Troms
9306	FINNSNES	1931	Lenvik	19	Troms
9310	SØRREISA	1925	Sørreisa	19	Troms
9311	BRØSTADBOTN	1926	Dyrøy	19	Troms
9315	SØRREISA	1925	Sørreisa	19	Troms
9316	BRØSTADBOTN	1926	Dyrøy	19	Troms
9321	MOEN	1924	Målselv	19	Troms
9322	KARLSTAD	1924	Målselv	19	Troms
9325	BARDUFOSS	1924	Målselv	19	Troms
9326	BARDUFOSS	1924	Målselv	19	Troms
9329	MOEN	1924	Målselv	19	Troms
9334	ØVERBYGD	1924	Målselv	19	Troms
9335	ØVERBYGD	1924	Målselv	19	Troms
9336	RUNDHAUG	1924	Målselv	19	Troms
9350	SJØVEGAN	1923	Salangen	19	Troms
9355	SJØVEGAN	1923	Salangen	19	Troms
9357	TENNEVOLL	1920	Lavangen	19	Troms
9358	TENNEVOLL	1920	Lavangen	19	Troms
9360	BARDU	1922	Bardu	19	Troms
9365	BARDU	1922	Bardu	19	Troms
9370	SILSAND	1931	Lenvik	19	Troms
9372	GIBOSTAD	1931	Lenvik	19	Troms
9373	BOTNHAMN	1931	Lenvik	19	Troms
9376	SKATVIK	1927	Tranøy	19	Troms
9379	GRYLLEFJORD	1928	Torsken	19	Troms
9380	GRYLLEFJORD	1928	Torsken	19	Troms
9381	TORSKEN	1928	Torsken	19	Troms
9382	GIBOSTAD	1931	Lenvik	19	Troms
9384	SKALAND	1929	Berg	19	Troms
9385	SKALAND	1929	Berg	19	Troms
9386	SENJAHOPEN	1929	Berg	19	Troms
9387	SENJAHOPEN	1929	Berg	19	Troms
9388	FJORDGARD	1931	Lenvik	19	Troms
9389	HUSØY I SENJA	1931	Lenvik	19	Troms
9391	STONGLANDSEIDET	1927	Tranøy	19	Troms
9392	STONGLANDSEIDET	1927	Tranøy	19	Troms
